Protein_1	Protein_2	LRBS	RRBS
S000001268	S000006225	1.6646419755561255	0.035240274599542334
S000001268	S000006332	1.8645110810583918	0.10117484450587423
S000001270	S000004018	1.4183012913197455	0.036875439831104855
S000001271	S000000050	1.4608978427565478	0.019855719683957402
S000001271	S000000817	2.271841606536499	0.12584118438761777
S000001271	S000003118	1.4608978427565478	0.01282165039929015
S000001271	S000004143	1.4608978427565478	0.020280701754385965
S000001271	S000004860	3.0737183503461227	0.8272251308900523
S000001271	S000004927	1.4424797690644486	0.026583493282149713
S000001271	S000006194	1.4487063199050798	0.02666034155597723
S000001273	S000001480	1.6789733759197651	0.12957937584803256
S000001273	S000001874	1.6963563887333322	0.13579234972677595
S000001273	S000002950	1.6857417386022637	0.1326949384404925
S000001273	S000003526	1.69284691927723	0.13488372093023254
S000001273	S000003911	1.515211304327802	0.06214421252371916
S000001273	S000003912	1.6608654780038692	0.03546264034068912
S000001273	S000003948	1.662757831681574	0.125
S000001273	S000004027	1.6613393400060399	0.12442333785617365
S000001273	S000004453	1.6720978579357175	0.1284153005464481
S000001273	S000005521	1.6739419986340878	0.12878581173260573
S000001273	S000005535	1.8654001181793014	0.10755131964809383
S000001273	S000007592	1.677606952720493	0.13005464480874318
S000001275	S000001866	1.5145477526602862	0.018521665250637215
S000001275	S000001905	1.5145477526602862	0.014565701559020046
S000001275	S000002498	1.4578818967339924	0.013712374581939801
S000001275	S000002814	2.8221680793680175	0.2161810190460687
S000001275	S000003513	1.5854607295085006	0.012854757929883139
S000001275	S000004096	1.4969296480732148	0.004828911956939639
S000001275	S000004959	1.4828735836087537	0.01191456006270821
S000001275	S000005537	3.293473048156108	0.674039780521262
S000001275	S000005855	2.82052984852352	0.21314644755920734
S000001275	S000005979	2.876506504265881	0.24647887323943662
S000001276	S000002746	1.4771212547196624	0.021921812203142127
S000001276	S000002758	1.4668676203541096	0.021544117647058825
S000001276	S000003058	1.4393326938302626	0.02546296296296296
S000001276	S000003226	2.305351369446624	0.16462917685411574
S000001276	S000003648	1.4941545940184429	0.022429906542056073
S000001276	S000005342	2.278753600952829	0.1518178186176588
S000001277	S000000439	1.4548448600085102	0.016225448334756618
S000001277	S000001478	2.323252100171687	0.18424507658643327
S000001277	S000002551	2.382917135087531	0.20016576875259012
S000001277	S000002555	1.4424797690644486	0.025803446669771773
S000001277	S000002757	1.8286598965353198	0.05588723051409619
S000001277	S000004068	1.429752280002408	0.031517281780902164
S000001277	S000004110	2.399673721481038	0.2140724946695096
S000001277	S000004111	2.414137362184477	0.23211091234347048
S000001280	S000000776	1.886772643054438	0.11781345565749235
S000001280	S000003609	1.5198279937757189	0.035978260869565216
S000001282	S000003015	1.41161970596323	0.05403141361256544
S000001282	S000004983	1.4828735836087537	0.06116700201207243
S000001283	S000000663	1.4771212547196624	0.021606049693914296
S000001285	S000003107	1.4487063199050798	0.02378332628015235
S000001285	S000005605	1.5854607295085006	0.05789473684210526
S000001285	S000006129	1.4329692908744058	0.0285563751317176
S000001288	S000001891	1.4828735836087537	0.014682443854141511
S000001288	S000002384	1.4608978427565478	0.016642672041462712
S000001293	S000005941	1.7881683711411678	0.03628841607565012
S000001295	S000001337	1.4578818967339924	0.02044159544159544
S000001295	S000001495	1.429752280002408	0.026116504854368932
S000001295	S000004524	1.4828735836087537	0.014031848603738748
S000001296	S000003318	1.4305587695227575	0.042208300704776824
S000001297	S000000015	1.8321894610685132	0.038270909602928754
S000001297	S000000071	1.5563025007672873	0.04303646144650329
S000001297	S000000072	1.7649229846498886	0.0420824295010846
S000001297	S000000112	2.010723865391773	0.1363031914893617
S000001297	S000000201	1.7774268223893115	0.03763744894753378
S000001297	S000000232	1.734799829588847	0.058512931034482754
S000001297	S000000263	1.658964842664435	0.02977473065621939
S000001297	S000000301	1.6253124509616739	0.022524686415799307
S000001297	S000000478	1.7634279935629373	0.06233207952713595
S000001297	S000000529	1.8334658601706924	0.047425191370911626
S000001297	S000000601	1.7951845896824241	0.06144756277695716
S000001297	S000000687	1.6959192528314	0.04384105960264901
S000001297	S000000931	1.6976651626476744	0.03210950080515298
S000001297	S000000999	1.8372727025023003	0.05100148367952522
S000001297	S000001072	2.0492180226701815	0.1259134345137718
S000001297	S000001121	1.551449997972875	0.023222439660795822
S000001297	S000001124	1.8363241157067516	0.04721266345492085
S000001297	S000001144	1.7589118923979736	0.03862718707940781
S000001297	S000001177	1.5224442335063197	0.035331564986737396
S000001297	S000001357	1.5854607295085006	0.03159622486663931
S000001297	S000001531	1.8260748027008264	0.06426858513189448
S000001297	S000001584	1.9427519204298138	0.04528545595453372
S000001297	S000001599	1.670245853074124	0.05092491838955386
S000001297	S000001622	2.0149403497929366	0.11123052122514777
S000001297	S000001644	2.0064660422492318	0.12170263788968826
S000001297	S000001651	1.7881683711411678	0.05395430579964851
S000001297	S000001654	1.5017437296279945	0.023649906890130353
S000001297	S000001861	1.6185710281201298	0.018830727396329027
S000001297	S000001865	1.722633922533812	0.06883963494132986
S000001297	S000001910	1.675778341674085	0.05636147443519619
S000001297	S000002183	1.7965743332104296	0.06098392596200682
S000001297	S000002186	1.725094521081469	0.04530716723549488
S000001297	S000002237	1.9836262871245345	0.10664451827242524
S000001297	S000002259	1.9222062774390163	0.09146608315098467
S000001297	S000002655	1.7558748556724915	0.06635622817229336
S000001297	S000002898	1.9068735347220704	0.06830300465509945
S000001297	S000002915	1.885643871835764	0.04972500808799741
S000001297	S000003126	1.7172543127625497	0.05687022900763359
S000001297	S000003147	1.897352134344313	0.08211128445137804
S000001297	S000003148	1.7543483357110188	0.043276190476190475
S000001297	S000003284	1.7481880270062005	0.07272727272727272
S000001297	S000003324	1.8095597146352678	0.06571574121242996
S000001297	S000003420	1.568201724066995	0.02564102564102564
S000001297	S000003593	1.551449997972875	0.03310088331008833
S000001297	S000003631	1.7528164311882715	0.030010604453870625
S000001297	S000003642	1.8813846567705728	0.07216690374585111
S000001297	S000003701	1.725094521081469	0.041679748822605965
S000001297	S000003723	1.7299742856995557	0.04378312270688953
S000001297	S000003820	1.717670503002262	0.04237012987012987
S000001297	S000003942	1.5092025223311027	0.028111401218450825
S000001297	S000004024	1.4273237863572472	0.031068524970963997
S000001297	S000004103	2.0433622780211294	0.13170441001191896
S000001297	S000004238	1.7238659644435037	0.052399802078179125
S000001297	S000004354	1.6857417386022637	0.04303460514640639
S000001297	S000004603	1.829946695941636	0.06062780269058295
S000001297	S000004710	1.7828308052025919	0.056053604436229205
S000001297	S000004747	2.0511525224473814	0.14677103718199608
S000001297	S000004829	1.5178554189300286	0.02856523623753793
S000001297	S000004905	1.6959192528314	0.04977443609022557
S000001297	S000004965	1.5965970956264601	0.037926068170907344
S000001297	S000005098	1.5250448070368452	0.03513371788148925
S000001297	S000005105	1.722633922533812	0.04505119453924914
S000001297	S000005127	1.760422483423212	0.04834242551405791
S000001297	S000005242	1.7701152947871015	0.0468389662027833
S000001297	S000005251	2.0043213737826426	0.1305753070458953
S000001297	S000005314	1.6861892342440237	0.024022761009401285
S000001297	S000005330	1.6893088591236203	0.03732824427480916
S000001297	S000005376	1.718916686014861	0.06206283343212804
S000001297	S000005405	1.8095597146352678	0.04261645193260654
S000001297	S000005460	1.9731278535996986	0.06287625418060201
S000001297	S000005473	1.737987326333431	0.051337400281557956
S000001297	S000005488	2.0253058652647704	0.1368624919302776
S000001297	S000005587	2.550228353055094	0.48233695652173914
S000001297	S000005757	1.7512791039833424	0.06211453744493393
S000001297	S000005759	1.8068580295188175	0.05293146160198183
S000001297	S000005793	1.841984804590114	0.058948261238337574
S000001297	S000005878	1.7701152947871015	0.0655902004454343
S000001297	S000005947	1.8109042806687004	0.07149171270718233
S000001297	S000005952	2.113943352306837	0.18518518518518517
S000001297	S000005963	1.9159272116971158	0.08525607863424729
S000001297	S000006061	1.797959643737196	0.06912493120528343
S000001297	S000006062	1.8041394323353503	0.04990207598903251
S000001297	S000006071	1.761927838420529	0.04425727411944869
S000001297	S000006074	1.8536982117761744	0.05786061588330633
S000001297	S000006125	1.5224442335063197	0.036979455857856745
S000001297	S000006130	1.8095597146352678	0.08459016393442623
S000001297	S000006157	1.4690852991231205	0.03882663150955834
S000001297	S000006258	2.08278537031645	0.15374841168996187
S000001297	S000006315	1.8145805160103186	0.06709511568123393
S000001297	S000006365	2.031408464251624	0.10079699953117674
S000001298	S000004035	1.4712917110589385	0.01953150775321676
S000001298	S000005105	1.4517864355242902	0.020323159784560143
S000001298	S000005111	1.5538830266438743	0.028685897435897435
S000001300	S000000180	1.5814945422908993	0.023248019500304692
S000001300	S000004524	1.4857214264815801	0.011787365177195686
S000001300	S000005083	1.4638929889859074	0.01159824631327222
S000001300	S000005314	1.5098742850047193	0.012952952952952953
S000001300	S000006276	2.2214142378423385	0.11598746081504702
S000001304	S000003027	1.6384892569546374	0.04743729552889858
S000001304	S000004507	1.4393326938302626	0.029427501337613696
S000001304	S000006388	1.4608978427565478	0.014421157684630738
S000001305	S000003466	1.6004283257321312	0.05648476257973069
S000001305	S000003974	1.4273237863572472	0.026148582600195504
S000001305	S000004594	2.2730012720637376	0.306873977086743
S000001305	S000005387	1.4712917110589385	0.03382857142857143
S000001305	S000005563	1.6020599913279625	0.05983545250560957
S000001305	S000005908	1.436162647040756	0.026517727051966974
S000001306	S000002932	1.9138138523837167	0.10256410256410256
S000001306	S000003075	1.4720246977002813	0.030519814719505916
S000001306	S000003149	1.7512791039833424	0.0790469516468115
S000001307	S000003792	1.4771212547196624	0.015117157974300832
S000001307	S000004263	1.7238659644435037	0.043490759753593435
S000001308	S000000782	1.4828735836087537	0.028109107720758204
S000001308	S000000909	1.4828735836087537	0.028911079410366143
S000001308	S000002304	1.546542663478131	0.01838600156698877
S000001308	S000002315	1.5145477526602862	0.027103191048487362
S000001308	S000002437	1.4720246977002815	0.024853310980720873
S000001308	S000002572	1.429752280002408	0.02396436525612472
S000001308	S000002772	1.6190933306267428	0.03650724001755156
S000001308	S000002896	1.4996870826184039	0.02588042588042588
S000001308	S000002971	1.4487063199050798	0.022435129740518964
S000001308	S000002972	1.4638929889859074	0.02650273224043716
S000001308	S000003062	1.4517864355242902	0.015523861766319254
S000001308	S000003068	1.61066016308988	0.03972736124634858
S000001308	S000003105	1.8055008581584002	0.04037914691943128
S000001308	S000003432	1.4456042032735976	0.01883226459669254
S000001308	S000003648	1.739572344450092	0.03908864364542542
S000001308	S000004119	1.5446880223026773	0.021443866625879472
S000001308	S000004198	1.4771212547196624	0.030959752321981424
S000001308	S000004212	1.4661258704181992	0.019402985074626865
S000001308	S000004421	1.4771212547196624	0.02254791431792559
S000001308	S000004553	1.4424797690644486	0.02035268185157972
S000001308	S000004570	1.4712917110589385	0.025683297180043384
S000001308	S000004652	1.4668676203541096	0.019592109662320296
S000001308	S000004698	1.4608978427565478	0.02226502311248074
S000001308	S000004754	1.4828735836087537	0.029586374695863747
S000001308	S000004951	1.5198279937757189	0.03370672097759674
S000001308	S000005261	1.4857214264815801	0.026504980511043743
S000001308	S000005447	1.4712917110589385	0.016241426611796984
S000001308	S000005755	1.4393326938302626	0.023944275141488898
S000001308	S000005756	1.436162647040756	0.024440465532676814
S000001308	S000005795	1.6344772701607315	0.03655640373197625
S000001308	S000006341	1.5422027824340283	0.027735773975328296
S000001309	S000003820	1.4487063199050798	0.015707098937954165
S000001309	S000004885	1.4608978427565478	0.02155911973144349
S000001309	S000005551	1.4548448600085102	0.02034987504462692
S000001309	S000005940	1.4548448600085102	0.015895147796988286
S000001309	S000006031	1.5145477526602862	0.014823209428830463
S000001310	S000001622	1.4969296480732148	0.01803561171740379
S000001310	S000002182	1.4996870826184039	0.018792744573297653
S000001310	S000002237	1.5118833609788744	0.018967026553837175
S000001310	S000002445	2.041392685158225	0.04734237142242307
S000001310	S000002446	2.0433622780211294	0.04753710475371047
S000001310	S000002500	1.6771505212734328	0.016588173731030872
S000001310	S000003904	1.4771212547196624	0.015120967741935484
S000001310	S000004772	1.7745169657285496	0.020376712328767123
S000001310	S000005005	1.4661258704181992	0.015987974856518174
S000001310	S000005352	1.4668676203541096	0.017220099911842493
S000001310	S000005817	2.0064660422492318	0.03735737946264262
S000001310	S000005890	1.4885507165004443	0.013917758698599188
S000001311	S000002986	1.429752280002408	0.060381593714927045
S000001312	S000003102	1.7867514221455612	0.08315217391304348
S000001312	S000006140	1.7715874808812553	0.07448015122873346
S000001313	S000002338	1.404833716619938	0.05503791982665222
S000001313	S000004133	1.6794278966121188	0.05558139534883721
S000001313	S000004611	1.404833716619938	0.07582089552238805
S000001313	S000004942	1.4183012913197455	0.043703085904920766
S000001313	S000005107	1.436162647040756	0.02113821138211382
S000001314	S000002135	2.383815365980431	0.9958847736625515
S000001318	S000003545	1.4857214264815801	0.024817518248175182
S000001323	S000002372	1.5145477526602862	0.06181474480151229
S000001323	S000002383	1.4424797690644486	0.028689798032107715
S000001323	S000002702	1.436162647040756	0.02969004893964111
S000001323	S000002837	1.505149978319906	0.05446808510638298
